MeterNo,IsSuccessful,CompletedOn
CRYT3162605,True,2025-35-04 15:35:44,
CRYT3041875,True,2025-35-04 15:35:44,
CRYT3162952,True,2025-35-04 15:35:45,
CRYT3156252,False,2025-36-04 15:36:34,Id_5585 CRYT3156252 Could not open tcp connection
CRYT3150860,True,2025-35-04 15:35:45,
CRYT3151621,True,2025-35-04 15:35:45,
CRYT3159077,True,2025-35-04 15:35:44,
CRYT3018778,True,2025-35-04 15:35:45,
CRYT3068300,True,2025-35-04 15:35:48,
CRYT3028030,True,2025-35-04 15:35:45,
CRYT3031544,True,2025-35-04 15:35:44,
CRYT3035213,True,2025-35-04 15:35:44,
CRYT3032586,True,2025-35-04 15:35:45,
CRYT3073716,True,2025-35-04 15:35:45,
CRYT3066305,True,2025-35-04 15:35:45,
CRYT3029763,True,2025-35-04 15:35:45,
CRYT3029764,True,2025-35-04 15:35:46,
CRYT3041487,True,2025-35-04 15:35:45,
CRYT3071136,True,2025-35-04 15:35:46,
CRYT3073288,True,2025-35-04 15:35:45,
CRYT3017377,True,2025-35-04 15:35:45,
CRYT3071426,True,2025-35-04 15:35:46,
CRYT3039541,True,2025-36-04 15:36:07,
CRYT3065550,True,2025-35-04 15:35:46,
CRYT3029715,False,2025-36-04 15:36:36,Id_5606 CRYT3029715 Could not open tcp connection
CRYT3039249,True,2025-35-04 15:35:48,
CRYT3034742,True,2025-35-04 15:35:46,
CRYT3019816,False,2025-36-04 15:36:36,Id_5609 CRYT3019816 Could not open tcp connection
CRYT3015154,True,2025-35-04 15:35:46,
CRYT3153542,True,2025-35-04 15:35:46,
CRYT3306107,True,2025-35-04 15:35:46,
CRYT3025896,True,2025-35-04 15:35:46,
CRYT3029979,True,2025-35-04 15:35:48,
CRYT3017156,False,2025-36-04 15:36:36,Id_5615 CRYT3017156 Could not open tcp connection
CRYT3163763,True,2025-35-04 15:35:46,
CRYT3150225,True,2025-35-04 15:35:46,
CRYT3162333,True,2025-35-04 15:35:46,
CRYT3028102,True,2025-35-04 15:35:47,
CRYT3026372,True,2025-35-04 15:35:46,
CRYT3030930,True,2025-35-04 15:35:46,
CRYT3067028,True,2025-35-04 15:35:46,
CRYT3032484,True,2025-35-04 15:35:48,
CRYT3041413,True,2025-35-04 15:35:46,
CRYT3030429,True,2025-35-04 15:35:47,
CRYT3162414,False,2025-36-04 15:36:37,Id_5626 CRYT3162414 Could not open tcp connection
CRYT3154376,False,2025-36-04 15:36:37,Id_5627 CRYT3154376 Could not open tcp connection
CRYT3151586,False,2025-36-04 15:36:37,Id_5628 CRYT3151586 Could not open tcp connection
CRYT3040676,True,2025-35-04 15:35:47,
CRYT3066081,True,2025-35-04 15:35:46,
CRYT3070331,True,2025-35-04 15:35:47,
CRYT3031985,True,2025-35-04 15:35:47,
CRYT3069252,True,2025-35-04 15:35:48,
CRYT3163293,True,2025-35-04 15:35:47,
CRYT3150613,True,2025-35-04 15:35:47,
CRYT3153459,True,2025-35-04 15:35:47,
CRYT3155290,True,2025-35-04 15:35:47,
CRYT3163939,True,2025-35-04 15:35:47,
CRYT3156446,False,2025-36-04 15:36:38,Id_5639 CRYT3156446 Could not open tcp connection
CRYT3037064,True,2025-35-04 15:35:47,
CRYT3030336,True,2025-35-04 15:35:47,
CRYT3158148,True,2025-35-04 15:35:47,
CRYT3151881,True,2025-35-04 15:35:47,
CRYT3019393,True,2025-35-04 15:35:47,
CRYT3380534,True,2025-35-04 15:35:49,
CRYT3156649,True,2025-35-04 15:35:47,
CRYT3164809,True,2025-35-04 15:35:48,
CRYT3019336,True,2025-35-04 15:35:48,
CRYT3026656,True,2025-35-04 15:35:49,
CRYT3029910,False,2025-36-04 15:36:40,Id_5650 CRYT3029910 Could not open tcp connection
CRYT3065596,True,2025-35-04 15:35:48,
CRYT3035734,True,2025-35-04 15:35:48,
CRYT3044342,False,2025-36-04 15:36:41,Id_5653 CRYT3044342 Could not open tcp connection
CRYT3067566,True,2025-35-04 15:35:48,
CRYT3068287,True,2025-35-04 15:35:48,
CRYT3032877,True,2025-35-04 15:35:48,
CRYT3070008,True,2025-35-04 15:35:48,
CRYT3069400,True,2025-35-04 15:35:48,
CRYT3031915,True,2025-35-04 15:35:48,
CRYT3015109,True,2025-35-04 15:35:48,
CRYT3074242,False,2025-36-04 15:36:44,Id_5661 CRYT3074242 Could not open tcp connection
CRYT3066094,True,2025-35-04 15:35:49,
CRYT3071993,True,2025-35-04 15:35:48,
CRYT3066640,True,2025-35-04 15:35:49,
CRYT3016349,True,2025-35-04 15:35:54,
CRYT3043663,True,2025-35-04 15:35:49,
CRYT3163299,True,2025-35-04 15:35:48,
CRYT3161568,True,2025-35-04 15:35:49,
CRYT3153479,False,2025-36-04 15:36:46,Id_5669 CRYT3153479 Could not open tcp connection
CRYT3163720,True,2025-35-04 15:35:49,
CRYT3151791,True,2025-35-04 15:35:49,
CRYT3043174,True,2025-35-04 15:35:49,
CRYT3032959,True,2025-35-04 15:35:49,
CRYT3033666,False,2025-36-04 15:36:46,Id_5674 CRYT3033666 Could not open tcp connection
CRYT3034392,True,2025-35-04 15:35:49,
CRYT3156430,True,2025-35-04 15:35:49,
CRYT3073882,True,2025-35-04 15:35:49,
CRYT3157042,True,2025-35-04 15:35:49,
CRYT3153520,False,2025-36-04 15:36:47,Id_5679 CRYT3153520 Could not open tcp connection
CRYT3156274,True,2025-35-04 15:35:50,
CRYT3028814,True,2025-35-04 15:35:49,
CRYT3043372,True,2025-35-04 15:35:50,
CRYT3025926,True,2025-35-04 15:35:50,
CRYT3042700,True,2025-35-04 15:35:50,
CRYT3037591,True,2025-35-04 15:35:50,
CRYT3163935,True,2025-35-04 15:35:50,
CRYT3151047,True,2025-35-04 15:35:50,
CRYT3153352,True,2025-35-04 15:35:50,
CRYT3037157,False,2025-36-04 15:36:48,Id_5689 CRYT3037157 Could not open tcp connection
CRYT3037145,True,2025-35-04 15:35:50,
CRYT3037528,True,2025-35-04 15:35:50,
CRYT3034349,True,2025-35-04 15:35:50,
CRYT3037683,True,2025-35-04 15:35:50,
CRYT3017120,False,2025-36-04 15:36:48,Id_5694 CRYT3017120 Could not open tcp connection
CRYT3157153,True,2025-35-04 15:35:50,
CRYT3159786,True,2025-35-04 15:35:51,
CRYT3153618,True,2025-35-04 15:35:50,
CRYT3153626,True,2025-35-04 15:35:51,
CRYT3158528,True,2025-35-04 15:35:50,
CRYT3029314,True,2025-35-04 15:35:51,
CRYT3029028,True,2025-35-04 15:35:51,
CRYT3334341,False,2025-36-04 15:36:49,Id_5702 CRYT3334341 Could not open tcp connection
CRYT3155961,True,2025-35-04 15:35:51,
CRYT3158107,True,2025-35-04 15:35:51,
CRYT3038392,True,2025-35-04 15:35:51,
CRYT3018990,True,2025-35-04 15:35:52,
CRYT3027797,True,2025-35-04 15:35:51,
CRYT3067530,False,2025-36-04 15:36:50,Id_5708 CRYT3067530 Could not open tcp connection
CRYT3068273,True,2025-35-04 15:35:51,
CRYT3033933,True,2025-35-04 15:35:51,
CRYT3039141,True,2025-35-04 15:35:51,
CRYT3031797,True,2025-35-04 15:35:52,
CRYT3016761,True,2025-35-04 15:35:51,
CRYT3071130,True,2025-35-04 15:35:59,
CRYT3065108,True,2025-35-04 15:35:51,
CRYT3069499,True,2025-35-04 15:35:52,
CRYT3072434,True,2025-35-04 15:35:53,
CRYT3028663,True,2025-35-04 15:35:53,
CRYT3015267,False,2025-36-04 15:36:51,Id_5719 CRYT3015267 Could not open tcp connection
CRYT3066417,True,2025-35-04 15:35:53,
CRYT3071766,False,2025-36-04 15:36:51,Id_5721 CRYT3071766 Could not open tcp connection
CRYT3018032,True,2025-35-04 15:35:52,
CRYT3018541,True,2025-35-04 15:35:52,
CRYT3035136,True,2025-35-04 15:35:54,
CRYT3016132,True,2025-35-04 15:35:53,
CRYT3035651,True,2025-35-04 15:35:53,
CRYT3151036,True,2025-35-04 15:35:54,
CRYT3164852,True,2025-35-04 15:35:53,
CRYT3159811,True,2025-35-04 15:35:54,
CRYT3153792,True,2025-35-04 15:35:54,
CRYT3154351,False,2025-36-04 15:36:52,Id_5731 CRYT3154351 Could not open tcp connection
CRYT3162286,True,2025-35-04 15:35:54,
CRYT3153885,True,2025-35-04 15:35:55,
CRYT3016262,True,2025-35-04 15:35:55,
CRYT3067891,False,2025-36-04 15:36:53,Id_5735 CRYT3067891 Could not open tcp connection
CRYT3035876,True,2025-35-04 15:35:55,
CRYT3016325,False,2025-36-04 15:36:53,Id_5737 CRYT3016325 Could not open tcp connection
CRYT3041743,True,2025-35-04 15:35:55,
CRYT3018675,True,2025-35-04 15:35:56,
CRYT3043914,True,2025-35-04 15:35:55,
CRYT3042786,False,2025-36-04 15:36:54,Id_5741 CRYT3042786 Could not open tcp connection
CRYT3028563,True,2025-35-04 15:35:56,
CRYT3031792,True,2025-35-04 15:35:57,
CRYT3030844,True,2025-35-04 15:35:57,
CRYT3035090,True,2025-35-04 15:35:56,
CRYT3039235,True,2025-35-04 15:35:57,
CRYT3160205,True,2025-35-04 15:35:57,
CRYT3326487,True,2025-35-04 15:35:56,
CRYT3074606,True,2025-35-04 15:35:57,
CRYT3151835,True,2025-35-04 15:35:57,
CRYT3157025,True,2025-35-04 15:35:58,
CRYT3316137,True,2025-35-04 15:35:57,
CRYT3154759,True,2025-35-04 15:35:58,
CRYT3375409,True,2025-35-04 15:35:57,
CRYT3033753,True,2025-35-04 15:35:58,
CRYT3072975,False,2025-36-04 15:36:56,Id_5756 CRYT3072975 Could not open tcp connection
CRYT3153177,True,2025-35-04 15:35:58,
CRYT3158527,True,2025-35-04 15:35:59,
CRYT3155877,False,2025-36-04 15:36:57,Id_5759 CRYT3155877 Could not open tcp connection
CRYT3015986,True,2025-35-04 15:35:59,
CRYT3019377,True,2025-35-04 15:35:59,
CRYT3017971,True,2025-35-04 15:35:58,
CRYT3155399,True,2025-35-04 15:35:59,
CRYT3160910,False,2025-36-04 15:36:57,Id_5764 CRYT3160910 Could not open tcp connection
CRYT3151161,True,2025-35-04 15:35:59,
CRYT3163079,True,2025-36-04 15:36:06,
CRYT3036520,True,2025-36-04 15:36:00,
CRYT3160704,True,2025-35-04 15:35:59,
CRYT3028867,True,2025-36-04 15:36:00,
CRYT3017311,True,2025-36-04 15:36:00,
CRYT3026946,True,2025-36-04 15:36:01,
CRYT3066053,False,2025-36-04 15:36:59,Id_5772 CRYT3066053 Could not open tcp connection
CRYT3031794,True,2025-36-04 15:36:02,
CRYT3026306,True,2025-36-04 15:36:01,
CRYT3066480,True,2025-36-04 15:36:01,
CRYT3159906,True,2025-36-04 15:36:01,
CRYT3029058,True,2025-36-04 15:36:02,
CRYT3160790,True,2025-36-04 15:36:01,
CRYT3159617,True,2025-36-04 15:36:01,
CRYT3025153,True,2025-36-04 15:36:02,
CRYT3036012,True,2025-36-04 15:36:02,
CRYT3042481,True,2025-36-04 15:36:02,
CRYT3016492,True,2025-36-04 15:36:02,
CRYT3072074,True,2025-36-04 15:36:02,
CRYT3017081,True,2025-36-04 15:36:02,
CRYT3036974,True,2025-36-04 15:36:03,
CRYT3315383,True,2025-36-04 15:36:03,
CRYT3159776,False,2025-37-04 15:37:01,Id_5788 CRYT3159776 Could not open tcp connection
CRYT3068886,True,2025-36-04 15:36:02,
CRYT3041825,True,2025-36-04 15:36:02,
CRYT3068654,True,2025-36-04 15:36:03,
CRYT3031568,True,2025-36-04 15:36:03,
CRYT3070909,True,2025-36-04 15:36:02,
CRYT3037941,True,2025-36-04 15:36:03,
CRYT3016447,False,2025-37-04 15:37:01,Id_5795 CRYT3016447 Could not open tcp connection
CRYT3073570,True,2025-36-04 15:36:04,
CRYT3071594,True,2025-36-04 15:36:03,
CRYT3068903,True,2025-36-04 15:36:03,
CRYT3070284,True,2025-36-04 15:36:03,
CRYT3032322,False,2025-37-04 15:37:01,Id_5800 CRYT3032322 Could not open tcp connection
CRYT3065565,True,2025-36-04 15:36:03,
CRYT3042770,True,2025-36-04 15:36:03,
CRYT3154677,True,2025-36-04 15:36:04,
CRYT3160906,True,2025-36-04 15:36:03,
CRYT3042507,True,2025-36-04 15:36:04,
CRYT3157009,False,2025-37-04 15:37:02,Id_5806 CRYT3157009 Could not open tcp connection
CRYT3163569,True,2025-36-04 15:36:04,
CRYT3163214,True,2025-36-04 15:36:04,
CRYT3151674,True,2025-36-04 15:36:04,
CRYT3153672,True,2025-36-04 15:36:04,
CRYT3158875,True,2025-36-04 15:36:05,
CRYT3034252,True,2025-36-04 15:36:04,
CRYT3015729,True,2025-36-04 15:36:04,
CRYT3027943,True,2025-36-04 15:36:11,
CRYT3041262,True,2025-36-04 15:36:04,
CRYT3029688,True,2025-36-04 15:36:04,
CRYT3161401,True,2025-36-04 15:36:04,
CRYT3028920,True,2025-36-04 15:36:05,
CRYT3067000,True,2025-36-04 15:36:04,
CRYT3033168,True,2025-36-04 15:36:12,
CRYT3368688,True,2025-36-04 15:36:05,
CRYT3349170,True,2025-36-04 15:36:06,
CRYT3040761,True,2025-36-04 15:36:06,
CRYT3072146,True,2025-36-04 15:36:05,
CRYT3038463,True,2025-36-04 15:36:05,
CRYT3039348,True,2025-36-04 15:36:05,
CRYT3035186,True,2025-36-04 15:36:06,
CRYT3309935,False,2025-37-04 15:37:04,Id_5828 CRYT3309935 Could not open tcp connection
CRYT3041584,True,2025-36-04 15:36:05,
CRYT3015128,True,2025-36-04 15:36:06,
CRYT3163057,False,2025-37-04 15:37:04,Id_5831 CRYT3163057 Could not open tcp connection
CRYT3161042,True,2025-36-04 15:36:06,
CRYT3163592,True,2025-36-04 15:36:06,
CRYT3150197,True,2025-36-04 15:36:13,
CRYT3156924,True,2025-36-04 15:36:06,
CRYT3164800,True,2025-36-04 15:36:07,
CRYT3030716,True,2025-36-04 15:36:06,
CRYT3016765,True,2025-36-04 15:36:06,
CRYT3072186,True,2025-36-04 15:36:07,
CRYT3069375,True,2025-36-04 15:36:07,
CRYT3073034,True,2025-36-04 15:36:13,
CRYT3067182,True,2025-36-04 15:36:09,
CRYT3032573,True,2025-36-04 15:36:07,
CRYT3029989,True,2025-36-04 15:36:07,
CRYT3154960,False,2025-37-04 15:37:06,Id_5845 CRYT3154960 Could not open tcp connection
CRYT3162068,True,2025-36-04 15:36:08,
CRYT3153454,True,2025-36-04 15:36:08,
CRYT3150319,True,2025-36-04 15:36:08,
CRYT3044048,True,2025-36-04 15:36:09,
CRYT3042198,True,2025-36-04 15:36:09,
CRYT3071404,True,2025-36-04 15:36:08,
CRYT3153384,True,2025-36-04 15:36:08,
CRYT3031943,True,2025-36-04 15:36:09,
CRYT3026012,True,2025-36-04 15:36:08,
CRYT3030397,True,2025-36-04 15:36:09,
CRYT3028558,True,2025-36-04 15:36:09,
CRYT3156673,True,2025-36-04 15:36:09,
CRYT3153927,True,2025-36-04 15:36:09,
CRYT3164014,True,2025-36-04 15:36:09,
CRYT3150311,True,2025-36-04 15:36:10,
CRYT3074753,False,2025-37-04 15:37:08,Id_5861 CRYT3074753 Could not open tcp connection
CRYT3153377,True,2025-36-04 15:36:09,
CRYT3018168,True,2025-36-04 15:36:16,
CRYT3043337,True,2025-36-04 15:36:10,
CRYT3036962,True,2025-36-04 15:36:18,
CRYT3040225,True,2025-36-04 15:36:10,
CRYT3070788,True,2025-36-04 15:36:10,
CRYT3071752,True,2025-36-04 15:36:11,
CRYT3070074,True,2025-36-04 15:36:28,
CRYT3069623,True,2025-36-04 15:36:10,
CRYT3065470,True,2025-36-04 15:36:10,
CRYT3042324,True,2025-36-04 15:36:11,
CRYT3158059,True,2025-36-04 15:36:11,
CRYT3325979,True,2025-36-04 15:36:11,
CRYT3162926,True,2025-36-04 15:36:11,
CRYT3164727,True,2025-36-04 15:36:11,
CRYT3151599,False,2025-37-04 15:37:09,Id_5877 CRYT3151599 Could not open tcp connection
CRYT3159778,True,2025-36-04 15:36:11,
CRYT3151879,True,2025-36-04 15:36:20,
CRYT3151685,True,2025-36-04 15:36:12,
CRYT3018474,True,2025-36-04 15:36:12,
CRYT3019845,False,2025-37-04 15:37:10,Id_5882 CRYT3019845 Could not open tcp connection
CRYT3069565,True,2025-36-04 15:36:12,
CRYT3032570,True,2025-36-04 15:36:12,
CRYT3037977,True,2025-36-04 15:36:12,
CRYT3043265,True,2025-36-04 15:36:11,
CRYT3040905,True,2025-36-04 15:36:12,
CRYT3042580,True,2025-36-04 15:36:12,
CRYT3071861,True,2025-36-04 15:36:13,
CRYT3158529,True,2025-36-04 15:36:13,
CRYT3028519,True,2025-36-04 15:36:12,
CRYT3034958,True,2025-36-04 15:36:13,
CRYT3034388,True,2025-36-04 15:36:13,
CRYT3033542,True,2025-36-04 15:36:13,
CRYT3159626,False,2025-37-04 15:37:11,Id_5895 CRYT3159626 Could not open tcp connection
CRYT3150976,True,2025-36-04 15:36:13,
CRYT3159180,True,2025-36-04 15:36:13,
CRYT3031718,True,2025-36-04 15:36:13,
CRYT3069247,False,2025-37-04 15:37:11,Id_5899 CRYT3069247 Could not open tcp connection
CRYT3034072,True,2025-36-04 15:36:14,
CRYT3034681,True,2025-36-04 15:36:14,
CRYT3154145,True,2025-36-04 15:36:13,
CRYT3152934,True,2025-36-04 15:36:15,
CRYT3159073,True,2025-36-04 15:36:13,
CRYT3152205,True,2025-36-04 15:36:22,
CRYT3074092,True,2025-36-04 15:36:14,
CRYT3163303,False,2025-37-04 15:37:12,Id_5907 CRYT3163303 Could not open tcp connection
CRYT3161759,True,2025-36-04 15:36:14,
CRYT3164843,True,2025-36-04 15:36:15,
CRYT3153233,False,2025-37-04 15:37:12,Id_5910 CRYT3153233 Could not open tcp connection
CRYT3375647,True,2025-36-04 15:36:14,
CRYT3151223,True,2025-36-04 15:36:24,
CRYT3042266,True,2025-36-04 15:36:14,
CRYT3041779,False,2025-37-04 15:37:13,Id_5914 CRYT3041779 Could not open tcp connection
CRYT3043554,True,2025-36-04 15:36:14,
CRYT3043345,True,2025-36-04 15:36:15,
CRYT3413466,True,2025-36-04 15:36:15,
CRYT3367154,True,2025-36-04 15:36:15,
CRYT3029092,True,2025-36-04 15:36:15,
CRYT3072376,True,2025-36-04 15:36:16,
CRYT3032792,True,2025-36-04 15:36:24,
CRYT3068658,True,2025-36-04 15:36:16,
CRYT3065648,True,2025-36-04 15:36:15,
CRYT3043132,True,2025-36-04 15:36:16,
CRYT3157305,True,2025-36-04 15:36:16,
CRYT3152269,True,2025-36-04 15:36:25,
CRYT3159201,True,2025-36-04 15:36:16,
CRYT3153017,True,2025-36-04 15:36:16,
CRYT3028279,True,2025-36-04 15:36:19,
CRYT3016894,True,2025-36-04 15:36:16,
CRYT3068204,True,2025-36-04 15:36:17,
CRYT3067888,True,2025-36-04 15:36:17,
CRYT3065676,False,2025-37-04 15:37:15,Id_5933 CRYT3065676 Could not open tcp connection
CRYT3031238,True,2025-36-04 15:36:26,
CRYT3015013,True,2025-36-04 15:36:17,
CRYT3015123,True,2025-36-04 15:36:17,
CRYT3017074,True,2025-36-04 15:36:17,
CRYT3033664,True,2025-36-04 15:36:18,
CRYT3067217,True,2025-36-04 15:36:17,
CRYT3074171,True,2025-36-04 15:36:18,
CRYT3151680,True,2025-36-04 15:36:17,
CRYT3044642,True,2025-36-04 15:36:18,
CRYT3044740,True,2025-36-04 15:36:18,
CRYT3037688,True,2025-36-04 15:36:18,
CRYT3035500,True,2025-36-04 15:36:19,
CRYT3158118,True,2025-36-04 15:36:18,
CRYT3158839,True,2025-36-04 15:36:17,
CRYT3032231,True,2025-36-04 15:36:17,
CRYT3164484,True,2025-36-04 15:36:18,
CRYT3156488,True,2025-36-04 15:36:18,
CRYT3033148,True,2025-36-04 15:36:19,
CRYT3040909,True,2025-36-04 15:36:19,
CRYT3339910,False,2025-37-04 15:37:16,Id_5953 CRYT3339910 Could not open tcp connection
CRYT3043464,False,2025-37-04 15:37:16,Id_5954 CRYT3043464 Could not open tcp connection
CRYT3028997,True,2025-36-04 15:36:20,
CRYT3069419,True,2025-36-04 15:36:18,
CRYT3032864,True,2025-36-04 15:36:19,
CRYT3038251,True,2025-36-04 15:36:19,
CRYT3065202,True,2025-36-04 15:36:20,
CRYT3069848,True,2025-36-04 15:36:20,
CRYT3071360,True,2025-36-04 15:36:18,
CRYT3027307,True,2025-36-04 15:36:20,
CRYT3025925,True,2025-36-04 15:36:19,
CRYT3158783,True,2025-36-04 15:36:19,
CRYT3159261,True,2025-36-04 15:36:29,
CRYT3150783,True,2025-36-04 15:36:19,
CRYT3035637,True,2025-36-04 15:36:19,
CRYT3302117,True,2025-36-04 15:36:20,
CRYT3156967,True,2025-36-04 15:36:21,
CRYT3150286,True,2025-36-04 15:36:21,
CRYT3162561,True,2025-36-04 15:36:20,
CRYT3160556,False,2025-37-04 15:37:18,Id_5972 CRYT3160556 Could not open tcp connection
CRYT3071554,True,2025-36-04 15:36:21,
CRYT3019480,True,2025-36-04 15:36:21,
CRYT3152825,True,2025-36-04 15:36:22,
CRYT3025104,True,2025-36-04 15:36:22,
CRYT3155156,True,2025-36-04 15:36:21,
CRYT3156144,True,2025-36-04 15:36:21,
CRYT3159482,True,2025-36-04 15:36:22,
CRYT3160136,True,2025-36-04 15:36:31,
CRYT3160845,False,2025-37-04 15:37:18,Id_5981 CRYT3160845 Could not open tcp connection
CRYT3164718,True,2025-36-04 15:36:21,
CRYT3380391,True,2025-36-04 15:36:21,
CRYT3039853,True,2025-36-04 15:36:21,
CRYT3036601,True,2025-36-04 15:36:22,
CRYT3029518,True,2025-36-04 15:36:31,
CRYT3069269,True,2025-36-04 15:36:23,
CRYT3069362,False,2025-37-04 15:37:18,Id_5988 CRYT3069362 Could not open tcp connection
CRYT3038643,True,2025-36-04 15:36:22,
CRYT3019742,True,2025-36-04 15:36:23,
CRYT3041519,True,2025-36-04 15:36:21,
CRYT3027644,True,2025-36-04 15:36:22,
CRYT3025074,True,2025-36-04 15:36:23,
CRYT3034869,True,2025-36-04 15:36:22,
CRYT3066361,True,2025-36-04 15:36:33,
CRYT3369208,True,2025-36-04 15:36:24,
CRYT3067989,True,2025-36-04 15:36:22,
CRYT3164303,True,2025-36-04 15:36:23,
CRYT3150790,False,2025-37-04 15:37:19,Id_5999 CRYT3150790 Could not open tcp connection
CRYT3162514,True,2025-36-04 15:36:23,
CRYT3160042,True,2025-36-04 15:36:24,
CRYT3154444,True,2025-36-04 15:36:22,
CRYT3160658,True,2025-36-04 15:36:32,
CRYT3028898,True,2025-36-04 15:36:23,
CRYT3043618,True,2025-36-04 15:36:23,
CRYT3015812,True,2025-36-04 15:36:23,
CRYT3032965,True,2025-36-04 15:36:23,
CRYT3072573,True,2025-36-04 15:36:23,
CRYT3067297,True,2025-36-04 15:36:24,
CRYT3068171,True,2025-36-04 15:36:23,
CRYT3034167,True,2025-36-04 15:36:34,
CRYT3027955,True,2025-36-04 15:36:23,
CRYT3153806,True,2025-36-04 15:36:25,
CRYT3150270,True,2025-36-04 15:36:24,
CRYT3153324,True,2025-36-04 15:36:24,
CRYT3044440,True,2025-36-04 15:36:25,
CRYT3017023,False,2025-37-04 15:37:20,Id_6017 CRYT3017023 Could not open tcp connection
CRYT3025423,True,2025-36-04 15:36:28,
CRYT3027687,True,2025-36-04 15:36:25,
CRYT3042119,True,2025-36-04 15:36:24,
CRYT3072793,False,2025-37-04 15:37:20,Id_6021 CRYT3072793 Could not open tcp connection
CRYT3066249,True,2025-36-04 15:36:35,
CRYT3066514,True,2025-36-04 15:36:26,
CRYT3071157,True,2025-36-04 15:36:26,
CRYT3032540,True,2025-36-04 15:36:25,
CRYT3032681,True,2025-36-04 15:36:26,
CRYT3015579,True,2025-36-04 15:36:26,
CRYT3018471,True,2025-36-04 15:36:26,
CRYT3036476,True,2025-36-04 15:36:27,
CRYT3038084,True,2025-36-04 15:36:25,
CRYT3160220,True,2025-36-04 15:36:27,
CRYT3154540,True,2025-36-04 15:36:25,
CRYT3037455,True,2025-36-04 15:36:26,
CRYT3030507,True,2025-36-04 15:36:26,
CRYT3065577,True,2025-36-04 15:36:26,
CRYT3065413,True,2025-36-04 15:36:26,
CRYT3069660,True,2025-36-04 15:36:36,
CRYT3327032,True,2025-36-04 15:36:28,
CRYT3150435,True,2025-36-04 15:36:27,
CRYT3151910,True,2025-36-04 15:36:28,
CRYT3164569,True,2025-36-04 15:36:27,
CRYT3039351,True,2025-36-04 15:36:28,
CRYT3158446,True,2025-36-04 15:36:28,
CRYT3153947,True,2025-36-04 15:36:27,
CRYT3043787,True,2025-36-04 15:36:28,
CRYT3035234,True,2025-36-04 15:36:27,
CRYT3040714,True,2025-36-04 15:36:27,
CRYT3069626,True,2025-36-04 15:36:27,
CRYT3066645,True,2025-36-04 15:36:28,
CRYT3029284,True,2025-36-04 15:36:28,
CRYT3154355,True,2025-36-04 15:36:27,
CRYT3160883,True,2025-36-04 15:36:29,
CRYT3150251,True,2025-36-04 15:36:27,
CRYT3153794,True,2025-36-04 15:36:28,
CRYT3041999,True,2025-36-04 15:36:28,
CRYT3040088,True,2025-36-04 15:36:28,
CRYT3069417,False,2025-37-04 15:37:23,Id_6057 CRYT3069417 Could not open tcp connection
CRYT3032896,True,2025-36-04 15:36:29,
CRYT3070264,True,2025-36-04 15:36:29,
CRYT3068756,True,2025-36-04 15:36:38,
CRYT3068569,True,2025-36-04 15:36:29,
CRYT3065185,True,2025-36-04 15:36:29,
CRYT3069595,True,2025-36-04 15:36:29,
CRYT3157418,True,2025-36-04 15:36:29,
CRYT3158498,True,2025-36-04 15:36:29,
CRYT3163504,False,2025-37-04 15:37:23,Id_6066 CRYT3163504 Could not open tcp connection
CRYT3036623,True,2025-36-04 15:36:29,
CRYT3066105,False,2025-37-04 15:37:23,Id_6068 CRYT3066105 Could not open tcp connection
CRYT3034035,False,2025-37-04 15:37:24,Id_6069 CRYT3034035 Could not open tcp connection
CRYT3154982,True,2025-36-04 15:36:30,
CRYT3025575,True,2025-36-04 15:36:29,
CRYT3044441,True,2025-36-04 15:36:30,
CRYT3068020,True,2025-36-04 15:36:30,
CRYT3039946,True,2025-36-04 15:36:30,
CRYT3067372,True,2025-36-04 15:36:30,
CRYT3028635,True,2025-36-04 15:36:36,
CRYT3042025,True,2025-36-04 15:36:30,
CRYT3032805,True,2025-36-04 15:36:31,
CRYT3071052,True,2025-36-04 15:36:29,
CRYT3070327,True,2025-36-04 15:36:30,
CRYT3307724,True,2025-36-04 15:36:31,
CRYT3019403,True,2025-36-04 15:36:31,
CRYT3159423,True,2025-36-04 15:36:31,
CRYT3154785,True,2025-36-04 15:36:31,
CRYT3016191,True,2025-36-04 15:36:39,
CRYT3030929,True,2025-36-04 15:36:31,
CRYT3155284,True,2025-36-04 15:36:32,
CRYT3155977,True,2025-36-04 15:36:39,
CRYT3162686,False,2025-37-04 15:37:25,Id_6089 CRYT3162686 Could not open tcp connection
CRYT3156041,True,2025-36-04 15:36:58,
CRYT3153293,True,2025-36-04 15:36:32,
CRYT3041828,True,2025-36-04 15:36:31,
CRYT3043700,True,2025-36-04 15:36:31,
CRYT3043163,True,2025-36-04 15:36:40,
CRYT3325796,False,2025-37-04 15:37:25,Id_6095 CRYT3325796 Could not open tcp connection
CRYT3162472,True,2025-36-04 15:36:32,
CRYT3161367,True,2025-36-04 15:36:32,
CRYT3038916,True,2025-36-04 15:36:33,
CRYT3068752,True,2025-36-04 15:36:32,
CRYT3069852,True,2025-36-04 15:36:31,
CRYT3031925,True,2025-36-04 15:36:40,
CRYT3038520,True,2025-36-04 15:36:32,
CRYT3019989,False,2025-37-04 15:37:26,Id_6103 CRYT3019989 Could not open tcp connection
CRYT3065987,False,2025-37-04 15:37:26,Id_6104 CRYT3065987 Could not open tcp connection
CRYT3068695,True,2025-36-04 15:36:33,
