MeterNo,IsSuccessful,CompletedOn
CRYT3160503,False,2025-34-04 14:34:42,Id_4882 CRYT3160503 Could not open tcp connection
CRYT3036572,True,2025-33-04 14:33:44,
CRYT3044359,True,2025-33-04 14:33:43,
CRYT3033086,False,2025-34-04 14:34:43,Id_4885 CRYT3033086 Could not open tcp connection
CRYT3070993,True,2025-33-04 14:33:45,
CRYT3154886,True,2025-33-04 14:33:45,
CRYT3161201,True,2025-33-04 14:33:44,
CRYT3163929,True,2025-33-04 14:33:45,
CRYT3152410,True,2025-33-04 14:33:45,
CRYT3159661,True,2025-33-04 14:33:46,
CRYT3158321,True,2025-33-04 14:33:45,
CRYT3158882,False,2025-34-04 14:34:44,Id_4893 CRYT3158882 Could not open tcp connection
CRYT3164939,False,2025-34-04 14:34:44,Id_4894 CRYT3164939 Could not open tcp connection
CRYT3150789,True,2025-33-04 14:33:46,
CRYT3065164,False,2025-34-04 14:34:44,Id_4896 CRYT3065164 Could not open tcp connection
CRYT3074744,True,2025-33-04 14:33:46,
CRYT3159366,True,2025-33-04 14:33:46,
CRYT3150444,True,2025-33-04 14:33:46,
CRYT3153963,True,2025-33-04 14:33:46,
CRYT3151876,True,2025-33-04 14:33:46,
CRYT3039688,True,2025-33-04 14:33:47,
CRYT3034258,True,2025-33-04 14:33:47,
CRYT3382807,True,2025-33-04 14:33:48,
CRYT3159572,True,2025-33-04 14:33:47,
CRYT3158825,True,2025-33-04 14:33:46,
CRYT3027566,True,2025-33-04 14:33:47,
CRYT3035261,False,2025-34-04 14:34:45,Id_4908 CRYT3035261 Could not open tcp connection
CRYT3017842,True,2025-33-04 14:33:48,
CRYT3036584,True,2025-33-04 14:33:48,
CRYT3070813,True,2025-33-04 14:33:47,
CRYT3032539,True,2025-33-04 14:33:48,
CRYT3069351,True,2025-33-04 14:33:47,
CRYT3390764,True,2025-33-04 14:33:47,
CRYT3016136,True,2025-33-04 14:33:48,
CRYT3019669,True,2025-33-04 14:33:48,
CRYT3028544,True,2025-33-04 14:33:47,
CRYT3033848,True,2025-33-04 14:33:48,
CRYT3034831,False,2025-34-04 14:34:46,Id_4919 CRYT3034831 Could not open tcp connection
CRYT3157990,True,2025-33-04 14:33:48,
CRYT3155220,True,2025-33-04 14:33:48,
CRYT3152705,True,2025-33-04 14:33:48,
CRYT3155102,True,2025-33-04 14:33:49,
CRYT3036232,True,2025-33-04 14:33:49,
CRYT3035936,True,2025-33-04 14:33:55,
CRYT3044136,True,2025-33-04 14:33:48,
CRYT3042345,True,2025-33-04 14:33:49,
CRYT3037770,True,2025-33-04 14:33:49,
CRYT3073573,True,2025-33-04 14:33:49,
CRYT3071873,False,2025-34-04 14:34:47,Id_4930 CRYT3071873 Could not open tcp connection
CRYT3155352,False,2025-34-04 14:34:47,Id_4931 CRYT3155352 Could not open tcp connection
CRYT3157988,True,2025-33-04 14:33:50,
CRYT3156166,False,2025-34-04 14:34:48,Id_4933 CRYT3156166 Could not open tcp connection
CRYT3158516,True,2025-33-04 14:33:49,
CRYT3160612,True,2025-33-04 14:33:50,
CRYT3151534,True,2025-33-04 14:33:50,
CRYT3163030,True,2025-33-04 14:33:50,
CRYT3017922,False,2025-34-04 14:34:48,Id_4938 CRYT3017922 Could not open tcp connection
CRYT3025769,True,2025-33-04 14:33:50,
CRYT3066767,False,2025-34-04 14:34:49,Id_4940 CRYT3066767 Could not open tcp connection
CRYT3068478,True,2025-33-04 14:33:50,
CRYT3066573,False,2025-34-04 14:34:49,Id_4942 CRYT3066573 Could not open tcp connection
CRYT3029200,True,2025-33-04 14:33:51,
CRYT3019676,False,2025-34-04 14:34:49,Id_4944 CRYT3019676 Could not open tcp connection
CRYT3035121,False,2025-34-04 14:34:49,Id_4945 CRYT3035121 Could not open tcp connection
CRYT3041524,True,2025-33-04 14:33:51,
CRYT3152880,True,2025-33-04 14:33:52,
CRYT3025635,True,2025-33-04 14:33:59,
CRYT3071410,True,2025-33-04 14:33:51,
CRYT3157219,True,2025-34-04 14:34:15,
CRYT3151180,True,2025-33-04 14:33:52,
CRYT3029415,True,2025-33-04 14:33:52,
CRYT3032156,True,2025-33-04 14:33:52,
CRYT3155902,True,2025-33-04 14:33:52,
CRYT3041322,True,2025-33-04 14:33:52,
CRYT3161331,True,2025-33-04 14:33:53,
CRYT3162013,True,2025-33-04 14:33:52,
CRYT3160250,True,2025-33-04 14:33:52,
CRYT3164592,False,2025-34-04 14:34:51,Id_4959 CRYT3164592 Could not open tcp connection
CRYT3159033,True,2025-33-04 14:33:53,
CRYT3015231,False,2025-34-04 14:34:51,Id_4961 CRYT3015231 Could not open tcp connection
CRYT3044445,True,2025-33-04 14:33:53,
CRYT3044467,True,2025-33-04 14:33:54,
CRYT3030677,True,2025-33-04 14:33:53,
CRYT3015444,True,2025-33-04 14:33:54,
CRYT3065964,False,2025-34-04 14:34:52,Id_4966 CRYT3065964 Could not open tcp connection
CRYT3069329,True,2025-33-04 14:33:54,
CRYT3041961,True,2025-33-04 14:33:55,
CRYT3066071,False,2025-34-04 14:34:53,Id_4969 CRYT3066071 Could not open tcp connection
CRYT3043688,True,2025-33-04 14:33:54,
CRYT3154257,True,2025-33-04 14:33:56,
CRYT3028168,True,2025-33-04 14:33:56,
CRYT3028596,True,2025-33-04 14:33:56,
CRYT3041344,True,2025-33-04 14:33:56,
CRYT3030729,True,2025-33-04 14:33:57,
CRYT3344035,False,2025-34-04 14:34:55,Id_4976 CRYT3344035 Could not open tcp connection
CRYT3164796,False,2025-34-04 14:34:55,Id_4977 CRYT3164796 Could not open tcp connection
CRYT3156490,True,2025-33-04 14:33:57,
CRYT3163757,True,2025-33-04 14:33:57,
CRYT3029907,False,2025-34-04 14:34:55,Id_4980 CRYT3029907 Could not open tcp connection
CRYT3030571,True,2025-33-04 14:33:57,
CRYT3040658,True,2025-33-04 14:33:57,
CRYT3065358,True,2025-33-04 14:33:59,
CRYT3159647,True,2025-33-04 14:33:58,
CRYT3155965,True,2025-33-04 14:33:59,
CRYT3070753,True,2025-33-04 14:33:58,
CRYT3156024,False,2025-34-04 14:34:56,Id_4987 CRYT3156024 Could not open tcp connection
CRYT3153412,True,2025-33-04 14:33:59,
CRYT3153858,True,2025-34-04 14:34:00,
CRYT3035295,True,2025-34-04 14:34:00,
CRYT3327031,True,2025-33-04 14:33:59,
CRYT3151757,False,2025-34-04 14:34:58,Id_4992 CRYT3151757 Could not open tcp connection
CRYT3154987,True,2025-34-04 14:34:00,
CRYT3156309,True,2025-34-04 14:34:00,
CRYT3162642,True,2025-34-04 14:34:01,
CRYT3158488,True,2025-34-04 14:34:00,
CRYT3164264,True,2025-34-04 14:34:00,
CRYT3161741,True,2025-34-04 14:34:01,
CRYT3152604,True,2025-34-04 14:34:00,
CRYT3150897,True,2025-34-04 14:34:02,
CRYT3157320,True,2025-34-04 14:34:01,
CRYT3368416,True,2025-34-04 14:34:01,
CRYT3362415,False,2025-35-04 14:35:00,Id_5003 CRYT3362415 Could not open tcp connection
CRYT3035561,True,2025-34-04 14:34:04,
CRYT3017433,True,2025-34-04 14:34:01,
CRYT3025698,True,2025-34-04 14:34:02,
CRYT3037128,False,2025-35-04 14:35:00,Id_5007 CRYT3037128 Could not open tcp connection
CRYT3073339,False,2025-35-04 14:35:00,Id_5008 CRYT3073339 Could not open tcp connection
CRYT3033144,True,2025-34-04 14:34:02,
CRYT3072805,True,2025-34-04 14:34:03,
CRYT3018554,True,2025-34-04 14:34:03,
CRYT3161537,True,2025-34-04 14:34:03,
CRYT3154509,True,2025-34-04 14:34:03,
CRYT3161682,False,2025-35-04 14:35:02,Id_5014 CRYT3161682 Could not open tcp connection
CRYT3158070,False,2025-35-04 14:35:02,Id_5015 CRYT3158070 Could not open tcp connection
CRYT3025025,True,2025-34-04 14:34:03,
CRYT3028431,True,2025-34-04 14:34:03,
CRYT3068186,True,2025-34-04 14:34:04,
CRYT3028262,True,2025-34-04 14:34:19,
CRYT3016724,False,2025-35-04 14:35:02,Id_5020 CRYT3016724 Could not open tcp connection
CRYT3156690,True,2025-34-04 14:34:12,
CRYT3152977,False,2025-35-04 14:35:03,Id_5022 CRYT3152977 Could not open tcp connection
CRYT3156847,True,2025-34-04 14:34:05,
CRYT3018897,True,2025-34-04 14:34:05,
CRYT3043452,True,2025-34-04 14:34:06,
CRYT3030162,True,2025-34-04 14:34:06,
CRYT3074158,True,2025-34-04 14:34:07,
CRYT3066212,True,2025-34-04 14:34:07,
CRYT3035558,True,2025-34-04 14:34:07,
CRYT3017741,True,2025-34-04 14:34:07,
CRYT3150914,False,2025-35-04 14:35:05,Id_5031 CRYT3150914 Could not open tcp connection
CRYT3037866,True,2025-34-04 14:34:07,
CRYT3068802,True,2025-34-04 14:34:15,
CRYT3069974,True,2025-34-04 14:34:07,
CRYT3151314,True,2025-34-04 14:34:08,
CRYT3155605,True,2025-34-04 14:34:08,
CRYT3016853,False,2025-35-04 14:35:07,Id_5037 CRYT3016853 Could not open tcp connection
CRYT3038648,True,2025-34-04 14:34:08,
CRYT3035230,True,2025-34-04 14:34:09,
CRYT3152675,True,2025-34-04 14:34:08,
CRYT3164348,True,2025-34-04 14:34:09,
CRYT3160601,True,2025-34-04 14:34:09,
CRYT3069374,True,2025-34-04 14:34:10,
CRYT3068143,True,2025-34-04 14:34:11,
CRYT3068950,True,2025-34-04 14:34:10,
CRYT3066034,True,2025-34-04 14:34:10,
CRYT3043419,True,2025-34-04 14:34:11,
CRYT3019958,True,2025-34-04 14:34:11,
CRYT3041512,True,2025-34-04 14:34:11,
CRYT3042064,True,2025-34-04 14:34:10,
CRYT3030939,True,2025-34-04 14:34:18,
CRYT3163221,True,2025-34-04 14:34:12,
CRYT3158856,True,2025-34-04 14:34:11,
CRYT3151898,True,2025-34-04 14:34:12,
CRYT3068751,True,2025-34-04 14:34:12,
CRYT3066562,False,2025-35-04 14:35:10,Id_5056 CRYT3066562 Could not open tcp connection
CRYT3040195,True,2025-34-04 14:34:12,
CRYT3016933,False,2025-35-04 14:35:10,Id_5058 CRYT3016933 Could not open tcp connection
CRYT3032207,True,2025-34-04 14:34:13,
CRYT3016126,True,2025-34-04 14:34:13,
CRYT3070512,False,2025-35-04 14:35:11,Id_5061 CRYT3070512 Could not open tcp connection
CRYT3070069,True,2025-34-04 14:34:12,
CRYT3031978,True,2025-34-04 14:34:13,
CRYT3070207,True,2025-34-04 14:34:13,
CRYT3154587,True,2025-34-04 14:34:13,
CRYT3151114,True,2025-34-04 14:34:14,
CRYT3320425,True,2025-34-04 14:34:13,
CRYT3026956,False,2025-35-04 14:35:12,Id_5068 CRYT3026956 Could not open tcp connection
CRYT3156002,True,2025-34-04 14:34:14,
CRYT3153851,True,2025-34-04 14:34:14,
CRYT3074506,False,2025-35-04 14:35:12,Id_5071 CRYT3074506 Could not open tcp connection
CRYT3161948,True,2025-34-04 14:34:14,
CRYT3019037,True,2025-34-04 14:34:14,
CRYT3163731,True,2025-34-04 14:34:14,
CRYT3037238,True,2025-34-04 14:34:14,
CRYT3033680,True,2025-34-04 14:34:14,
CRYT3150708,True,2025-34-04 14:34:24,
CRYT3150173,False,2025-35-04 14:35:13,Id_5078 CRYT3150173 Could not open tcp connection
CRYT3153050,True,2025-34-04 14:34:14,
CRYT3157459,True,2025-34-04 14:34:14,
CRYT3150250,True,2025-34-04 14:34:15,
CRYT3161432,True,2025-34-04 14:34:14,
CRYT3151123,False,2025-35-04 14:35:13,Id_5083 CRYT3151123 Could not open tcp connection
CRYT3163019,True,2025-34-04 14:34:16,
CRYT3153446,True,2025-34-04 14:34:15,
CRYT3026719,False,2025-35-04 14:35:13,Id_5086 CRYT3026719 Could not open tcp connection
CRYT3019275,True,2025-34-04 14:34:15,
CRYT3035081,False,2025-35-04 14:35:14,Id_5088 CRYT3035081 Could not open tcp connection
CRYT3072377,False,2025-35-04 14:35:14,Id_5089 CRYT3072377 Could not open tcp connection
CRYT3072384,False,2025-35-04 14:35:14,Id_5090 CRYT3072384 Could not open tcp connection
CRYT3032062,False,2025-35-04 14:35:14,Id_5091 CRYT3032062 Could not open tcp connection
CRYT3071183,True,2025-34-04 14:34:16,
CRYT3325963,True,2025-34-04 14:34:16,
CRYT3162302,True,2025-34-04 14:34:17,
CRYT3161441,True,2025-34-04 14:34:16,
CRYT3161205,True,2025-34-04 14:34:17,
CRYT3164099,True,2025-34-04 14:34:17,
CRYT3153694,True,2025-34-04 14:34:17,
CRYT3043080,True,2025-34-04 14:34:17,
CRYT3042404,True,2025-34-04 14:34:26,
CRYT3163398,False,2025-35-04 14:35:16,Id_5101 CRYT3163398 Could not open tcp connection
CRYT3151420,True,2025-34-04 14:34:24,
CRYT3152435,True,2025-34-04 14:34:18,
CRYT3157216,True,2025-34-04 14:34:19,
CRYT3326881,True,2025-34-04 14:34:18,
CRYT3032344,True,2025-34-04 14:34:19,
CRYT3041956,False,2025-35-04 14:35:16,Id_5107 CRYT3041956 Could not open tcp connection
CRYT3026136,True,2025-34-04 14:34:19,
CRYT3040715,False,2025-35-04 14:35:16,Id_5109 CRYT3040715 Could not open tcp connection
CRYT3040568,True,2025-34-04 14:34:18,
CRYT3069886,False,2025-35-04 14:35:16,Id_5111 CRYT3069886 Could not open tcp connection
CRYT3065537,False,2025-35-04 14:35:16,Id_5112 CRYT3065537 Could not open tcp connection
CRYT3039930,True,2025-34-04 14:34:18,
CRYT3032459,False,2025-35-04 14:35:17,Id_5114 CRYT3032459 Could not open tcp connection
CRYT3027740,True,2025-34-04 14:34:20,
CRYT3043293,True,2025-34-04 14:34:20,
CRYT3153111,True,2025-34-04 14:34:19,
CRYT3159359,True,2025-34-04 14:34:21,
CRYT3153213,True,2025-34-04 14:34:21,
CRYT3164940,False,2025-35-04 14:35:17,Id_5120 CRYT3164940 Could not open tcp connection
CRYT3152751,True,2025-34-04 14:34:20,
CRYT3156326,True,2025-34-04 14:34:21,
CRYT3036769,True,2025-34-04 14:34:20,
CRYT3028439,True,2025-34-04 14:34:19,
CRYT3034015,False,2025-35-04 14:35:18,Id_5125 CRYT3034015 Could not open tcp connection
CRYT3070793,True,2025-34-04 14:34:21,
CRYT3072910,True,2025-34-04 14:34:20,
CRYT3069056,True,2025-34-04 14:34:21,
CRYT3039675,True,2025-34-04 14:34:22,
CRYT3016802,True,2025-34-04 14:34:22,
CRYT3033831,True,2025-34-04 14:34:21,
CRYT3018243,True,2025-34-04 14:34:21,
CRYT3026467,True,2025-34-04 14:34:22,
CRYT3015229,True,2025-34-04 14:34:22,
CRYT3043555,True,2025-34-04 14:34:23,
CRYT3034019,True,2025-34-04 14:34:22,
CRYT3069301,False,2025-35-04 14:35:19,Id_5137 CRYT3069301 Could not open tcp connection
CRYT3070082,True,2025-34-04 14:34:23,
CRYT3069996,True,2025-34-04 14:34:22,
CRYT3019583,True,2025-34-04 14:34:23,
CRYT3035345,True,2025-34-04 14:34:22,
CRYT3016063,True,2025-34-04 14:34:23,
CRYT3071379,True,2025-34-04 14:34:23,
CRYT3034973,False,2025-35-04 14:35:19,Id_5144 CRYT3034973 Could not open tcp connection
CRYT3031203,True,2025-34-04 14:34:22,
CRYT3043800,True,2025-34-04 14:34:23,
CRYT3037584,True,2025-34-04 14:34:24,
CRYT3025525,True,2025-34-04 14:34:24,
CRYT3025027,True,2025-34-04 14:34:30,
CRYT3044036,True,2025-34-04 14:34:23,
CRYT3017913,False,2025-35-04 14:35:20,Id_5151 CRYT3017913 Could not open tcp connection
CRYT3072709,True,2025-34-04 14:34:24,
CRYT3067438,True,2025-34-04 14:34:24,
CRYT3065489,True,2025-34-04 14:34:24,
CRYT3043661,True,2025-34-04 14:34:23,
CRYT3151323,False,2025-35-04 14:35:20,Id_5156 CRYT3151323 Could not open tcp connection
CRYT3161318,True,2025-34-04 14:34:24,
CRYT3164568,False,2025-35-04 14:35:20,Id_5158 CRYT3164568 Could not open tcp connection
CRYT3153436,True,2025-34-04 14:34:24,
CRYT3041976,True,2025-34-04 14:34:25,
CRYT3071044,True,2025-34-04 14:34:31,
CRYT3071445,True,2025-34-04 14:34:24,
CRYT3029981,True,2025-34-04 14:34:25,
CRYT3017115,False,2025-35-04 14:35:21,Id_5164 CRYT3017115 Could not open tcp connection
CRYT3164669,True,2025-34-04 14:34:25,
CRYT3154200,True,2025-34-04 14:34:24,
CRYT3158905,True,2025-34-04 14:34:25,
CRYT3154898,True,2025-34-04 14:34:25,
CRYT3019726,True,2025-34-04 14:34:31,
CRYT3159290,True,2025-34-04 14:34:25,
CRYT3163042,False,2025-35-04 14:35:22,Id_5171 CRYT3163042 Could not open tcp connection
CRYT3152075,True,2025-34-04 14:34:26,
CRYT3164937,False,2025-35-04 14:35:22,Id_5173 CRYT3164937 Could not open tcp connection
CRYT3158889,True,2025-34-04 14:34:26,
CRYT3151407,True,2025-34-04 14:34:27,
CRYT3162905,True,2025-34-04 14:34:26,
CRYT3155229,True,2025-34-04 14:34:32,
CRYT3160970,True,2025-34-04 14:34:25,
CRYT3032569,True,2025-34-04 14:34:26,
CRYT3041986,True,2025-34-04 14:34:28,
CRYT3031113,True,2025-34-04 14:34:26,
CRYT3025075,False,2025-35-04 14:35:23,Id_5182 CRYT3025075 Could not open tcp connection
CRYT3027342,True,2025-34-04 14:34:32,
CRYT3028612,True,2025-34-04 14:34:28,
CRYT3068449,False,2025-35-04 14:35:23,Id_5185 CRYT3068449 Could not open tcp connection
CRYT3032905,True,2025-34-04 14:34:27,
CRYT3071392,True,2025-34-04 14:34:27,
CRYT3073728,True,2025-34-04 14:34:27,
CRYT3067799,True,2025-34-04 14:34:27,
CRYT3071537,True,2025-34-04 14:34:27,
CRYT3032731,True,2025-34-04 14:34:27,
CRYT3068997,True,2025-34-04 14:34:28,
CRYT3033691,True,2025-34-04 14:34:28,
CRYT3044884,True,2025-34-04 14:34:29,
CRYT3159546,True,2025-34-04 14:34:29,
CRYT3162148,True,2025-34-04 14:34:28,
CRYT3164300,True,2025-34-04 14:34:28,
CRYT3074775,True,2025-34-04 14:34:28,
CRYT3161405,False,2025-35-04 14:35:24,Id_5199 CRYT3161405 Could not open tcp connection
CRYT3150707,False,2025-35-04 14:35:24,Id_5200 CRYT3150707 Could not open tcp connection
CRYT3160209,False,2025-35-04 14:35:24,Id_5201 CRYT3160209 Could not open tcp connection
CRYT3150366,False,2025-35-04 14:35:25,Id_5202 CRYT3150366 Could not open tcp connection
CRYT3152753,True,2025-34-04 14:34:35,
CRYT3017739,True,2025-34-04 14:34:29,
CRYT3016818,True,2025-34-04 14:34:29,
CRYT3073331,True,2025-34-04 14:34:29,
CRYT3073767,True,2025-34-04 14:34:29,
CRYT3074484,True,2025-34-04 14:34:30,
CRYT3025792,True,2025-34-04 14:34:35,
CRYT3026402,False,2025-35-04 14:35:26,Id_5210 CRYT3026402 Could not open tcp connection
CRYT3017125,True,2025-34-04 14:34:29,
CRYT3068981,True,2025-34-04 14:34:30,
CRYT3043360,True,2025-34-04 14:34:29,
CRYT3071770,True,2025-34-04 14:34:35,
CRYT3072120,True,2025-34-04 14:34:30,
CRYT3070015,True,2025-34-04 14:34:30,
CRYT3074311,False,2025-35-04 14:35:27,Id_5217 CRYT3074311 Could not open tcp connection
CRYT3033259,True,2025-34-04 14:34:30,
CRYT3156629,True,2025-34-04 14:34:30,
CRYT3043155,True,2025-34-04 14:34:31,
CRYT3030837,True,2025-34-04 14:34:31,
CRYT3162378,False,2025-35-04 14:35:27,Id_5222 CRYT3162378 Could not open tcp connection
CRYT3159659,True,2025-34-04 14:34:31,
CRYT3161890,True,2025-34-04 14:34:36,
CRYT3153046,True,2025-34-04 14:34:31,
CRYT3160016,True,2025-34-04 14:34:31,
CRYT3151100,True,2025-34-04 14:34:32,
CRYT3163394,False,2025-35-04 14:35:28,Id_5228 CRYT3163394 Could not open tcp connection
CRYT3363720,True,2025-34-04 14:34:37,
CRYT3380363,True,2025-34-04 14:34:37,
CRYT3152805,True,2025-34-04 14:34:31,
CRYT3159783,True,2025-34-04 14:34:32,
CRYT3162185,True,2025-34-04 14:34:33,
CRYT3153406,True,2025-34-04 14:34:32,
CRYT3161147,False,2025-35-04 14:35:30,Id_5235 CRYT3161147 Could not open tcp connection
CRYT3331037,False,2025-35-04 14:35:30,Id_5236 CRYT3331037 Could not open tcp connection
CRYT3164990,True,2025-34-04 14:34:32,
CRYT3154802,True,2025-34-04 14:34:32,
CRYT3155005,True,2025-34-04 14:34:39,
CRYT3155871,True,2025-34-04 14:34:32,
CRYT3155585,True,2025-34-04 14:34:33,
CRYT3025253,True,2025-34-04 14:34:33,
CRYT3034635,False,2025-35-04 14:35:31,Id_5243 CRYT3034635 Could not open tcp connection
CRYT3035043,True,2025-34-04 14:34:33,
CRYT3074413,True,2025-34-04 14:34:33,
CRYT3065588,True,2025-34-04 14:34:33,
CRYT3066059,False,2025-35-04 14:35:32,Id_5247 CRYT3066059 Could not open tcp connection
CRYT3070176,False,2025-35-04 14:35:32,Id_5248 CRYT3070176 Could not open tcp connection
CRYT3074617,False,2025-35-04 14:35:32,Id_5249 CRYT3074617 Could not open tcp connection
CRYT3160243,True,2025-34-04 14:34:34,
CRYT3336352,True,2025-34-04 14:34:34,
CRYT3029974,True,2025-34-04 14:34:34,
CRYT3036631,True,2025-34-04 14:34:35,
CRYT3151874,True,2025-34-04 14:34:34,
CRYT3074610,True,2025-34-04 14:34:35,
CRYT3019414,True,2025-34-04 14:34:35,
CRYT3028568,True,2025-34-04 14:34:35,
CRYT3038015,True,2025-34-04 14:34:35,
CRYT3305076,True,2025-34-04 14:34:35,
CRYT3150498,True,2025-34-04 14:34:35,
CRYT3073049,False,2025-35-04 14:35:34,Id_5261 CRYT3073049 Could not open tcp connection
CRYT3034197,True,2025-34-04 14:34:38,
CRYT3042360,False,2025-35-04 14:35:34,Id_5263 CRYT3042360 Could not open tcp connection
CRYT3153120,True,2025-34-04 14:34:36,
CRYT3344339,True,2025-34-04 14:34:36,
CRYT3153945,False,2025-35-04 14:35:34,Id_5266 CRYT3153945 Could not open tcp connection
CRYT3155935,True,2025-34-04 14:34:36,
CRYT3161408,True,2025-34-04 14:34:35,
CRYT3161841,True,2025-34-04 14:34:36,
CRYT3153635,False,2025-35-04 14:35:35,Id_5270 CRYT3153635 Could not open tcp connection
CRYT3043202,True,2025-34-04 14:34:37,
CRYT3027009,False,2025-35-04 14:35:35,Id_5272 CRYT3027009 Could not open tcp connection
CRYT3034033,True,2025-34-04 14:34:36,
CRYT3155392,True,2025-34-04 14:34:37,
CRYT3036379,True,2025-34-04 14:34:38,
CRYT3044934,True,2025-34-04 14:34:44,
CRYT3156670,True,2025-34-04 14:34:38,
CRYT3151186,False,2025-35-04 14:35:36,Id_5278 CRYT3151186 Could not open tcp connection
CRYT3162238,False,2025-35-04 14:35:36,Id_5279 CRYT3162238 Could not open tcp connection
CRYT3163461,True,2025-34-04 14:34:38,
CRYT3154494,True,2025-34-04 14:34:38,
CRYT3153460,True,2025-34-04 14:34:45,
CRYT3074823,True,2025-34-04 14:34:38,
CRYT3155032,True,2025-34-04 14:34:39,
CRYT3158979,True,2025-34-04 14:34:39,
CRYT3043916,True,2025-34-04 14:34:38,
CRYT3027642,True,2025-34-04 14:34:45,
CRYT3069856,False,2025-35-04 14:35:37,Id_5288 CRYT3069856 Could not open tcp connection
CRYT3065395,False,2025-35-04 14:35:37,Id_5289 CRYT3065395 Could not open tcp connection
CRYT3040482,True,2025-34-04 14:34:39,
CRYT3304524,True,2025-34-04 14:34:40,
CRYT3016116,True,2025-34-04 14:34:39,
CRYT3043123,True,2025-34-04 14:34:39,
CRYT3035811,True,2025-34-04 14:34:39,
CRYT3025212,True,2025-34-04 14:34:39,
CRYT3164135,True,2025-34-04 14:34:40,
CRYT3162434,False,2025-35-04 14:35:38,Id_5297 CRYT3162434 Could not open tcp connection
CRYT3156412,True,2025-34-04 14:34:40,
CRYT3154206,True,2025-34-04 14:34:40,
CRYT3154343,True,2025-34-04 14:34:39,
CRYT3043683,True,2025-34-04 14:34:39,
CRYT3034654,False,2025-35-04 14:35:38,Id_5302 CRYT3034654 Could not open tcp connection
CRYT3015572,True,2025-34-04 14:34:41,
CRYT3035356,False,2025-35-04 14:35:39,Id_5304 CRYT3035356 Could not open tcp connection
CRYT3027564,True,2025-34-04 14:34:40,
CRYT3037168,True,2025-34-04 14:34:41,
CRYT3070256,True,2025-34-04 14:34:41,
CRYT3033716,False,2025-35-04 14:35:39,Id_5308 CRYT3033716 Could not open tcp connection
CRYT3071090,True,2025-34-04 14:34:40,
CRYT3069825,True,2025-34-04 14:34:41,
CRYT3069648,True,2025-34-04 14:34:40,
CRYT3040574,True,2025-34-04 14:34:41,
CRYT3042708,True,2025-34-04 14:34:41,
CRYT3157307,False,2025-35-04 14:35:39,Id_5314 CRYT3157307 Could not open tcp connection
CRYT3155561,True,2025-34-04 14:34:41,
CRYT3155067,True,2025-34-04 14:34:41,
CRYT3152793,True,2025-34-04 14:34:41,
CRYT3159522,True,2025-34-04 14:34:41,
CRYT3028103,True,2025-34-04 14:34:49,
CRYT3036222,True,2025-34-04 14:34:43,
CRYT3029627,True,2025-34-04 14:34:49,
CRYT3029467,True,2025-34-04 14:34:41,
CRYT3018785,True,2025-34-04 14:34:49,
CRYT3017447,True,2025-34-04 14:34:42,
CRYT3025981,True,2025-34-04 14:34:50,
CRYT3034248,True,2025-34-04 14:34:42,
CRYT3019390,True,2025-34-04 14:34:42,
CRYT3071023,True,2025-34-04 14:34:43,
CRYT3071942,True,2025-34-04 14:34:43,
CRYT3067978,True,2025-34-04 14:34:43,
CRYT3030267,False,2025-35-04 14:35:42,Id_5331 CRYT3030267 Could not open tcp connection
CRYT3155805,False,2025-35-04 14:35:42,Id_5332 CRYT3155805 Could not open tcp connection
CRYT3162446,True,2025-34-04 14:34:45,
CRYT3026846,True,2025-34-04 14:34:51,
CRYT3044506,True,2025-34-04 14:34:44,
CRYT3066316,True,2025-34-04 14:34:44,
CRYT3071982,True,2025-34-04 14:34:52,
CRYT3039565,True,2025-34-04 14:34:46,
CRYT3067304,True,2025-34-04 14:34:46,
CRYT3044503,True,2025-34-04 14:34:45,
CRYT3036639,True,2025-34-04 14:34:46,
CRYT3031001,True,2025-34-04 14:34:45,
CRYT3040136,True,2025-34-04 14:34:45,
CRYT3067811,True,2025-34-04 14:34:46,
CRYT3038652,True,2025-34-04 14:34:46,
CRYT3043239,True,2025-34-04 14:34:46,
CRYT3030698,True,2025-34-04 14:34:46,
CRYT3026342,True,2025-34-04 14:34:47,
CRYT3017287,False,2025-35-04 14:35:44,Id_5349 CRYT3017287 Could not open tcp connection
CRYT3038971,True,2025-34-04 14:34:46,
CRYT3164873,True,2025-34-04 14:34:46,
CRYT3066899,True,2025-34-04 14:34:46,
CRYT3067963,False,2025-35-04 14:35:45,Id_5353 CRYT3067963 Could not open tcp connection
CRYT3040313,True,2025-34-04 14:34:47,
CRYT3028509,True,2025-34-04 14:34:46,
CRYT3018411,False,2025-35-04 14:35:45,Id_5356 CRYT3018411 Could not open tcp connection
CRYT3150098,False,2025-35-04 14:35:45,Id_5357 CRYT3150098 Could not open tcp connection
CRYT3016046,True,2025-34-04 14:34:47,
CRYT3065322,False,2025-35-04 14:35:45,Id_5359 CRYT3065322 Could not open tcp connection
CRYT3016283,True,2025-34-04 14:34:48,
CRYT3066211,True,2025-34-04 14:34:54,
CRYT3074120,True,2025-34-04 14:34:47,
CRYT3065540,False,2025-35-04 14:35:46,Id_5363 CRYT3065540 Could not open tcp connection
CRYT3044302,True,2025-34-04 14:34:47,
CRYT3042277,True,2025-34-04 14:34:54,
CRYT3030746,True,2025-34-04 14:34:48,
CRYT3019101,True,2025-34-04 14:34:49,
CRYT3031520,True,2025-34-04 14:34:48,
